600
0 -1.0 -1.0 16.0 308.0 38.0
1 -1.0 -1.0 13.0 22.0 74.0
2 -1.0 -1.0 8.0 88.0 75.0
3 -1.0 -1.0 4.0 294.0 96.0
4 -1.0 -1.0 17.0 87.0 16.0
5 -1.0 -1.0 16.0 226.0 36.0
6 -1.0 -1.0 14.0 377.0 16.0
7 -1.0 -1.0 14.0 199.0 37.0
8 -1.0 -1.0 12.0 232.0 25.0
9 -1.0 -1.0 7.0 380.0 98.0
10 -1.0 -1.0 16.0 364.0 25.0
11 -1.0 -1.0 8.0 171.0 37.0
12 -1.0 -1.0 8.0 388.0 62.0
13 -1.0 -1.0 20.0 196.0 90.0
14 -1.0 -1.0 4.0 367.0 44.0
15 -1.0 -1.0 8.0 75.0 19.0
16 -1.0 -1.0 10.0 222.0 79.0
17 -1.0 -1.0 16.0 70.0 91.0
18 -1.0 -1.0 20.0 312.0 30.0
19 -1.0 -1.0 7.0 283.0 84.0
20 -1.0 -1.0 18.0 261.0 43.0
21 -1.0 -1.0 11.0 157.0 96.0
22 -1.0 -1.0 13.0 197.0 74.0
23 -1.0 -1.0 18.0 267.0 15.0
24 -1.0 -1.0 13.0 131.0 64.0
25 -1.0 -1.0 7.0 145.0 62.0
26 -1.0 -1.0 20.0 99.0 17.0
27 -1.0 -1.0 11.0 322.0 15.0
28 -1.0 -1.0 19.0 88.0 58.0
29 -1.0 -1.0 14.0 217.0 53.0
30 -1.0 -1.0 13.0 18.0 23.0
31 -1.0 -1.0 5.0 366.0 29.0
32 -1.0 -1.0 16.0 228.0 38.0
33 -1.0 -1.0 13.0 67.0 62.0
34 -1.0 -1.0 12.0 16.0 93.0
35 -1.0 -1.0 4.0 224.0 15.0
36 -1.0 -1.0 14.0 243.0 37.0
37 -1.0 -1.0 4.0 262.0 39.0
38 -1.0 -1.0 6.0 156.0 66.0
39 -1.0 -1.0 16.0 361.0 89.0
40 -1.0 -1.0 13.0 18.0 92.0
41 -1.0 -1.0 9.0 197.0 87.0
42 -1.0 -1.0 16.0 337.0 73.0
43 -1.0 -1.0 5.0 95.0 38.0
44 -1.0 -1.0 13.0 332.0 55.0
45 -1.0 -1.0 8.0 251.0 80.0
46 -1.0 -1.0 14.0 196.0 64.0
47 -1.0 -1.0 19.0 282.0 59.0
48 -1.0 -1.0 14.0 348.0 81.0
49 -1.0 -1.0 19.0 397.0 26.0
50 -1.0 -1.0 5.0 309.0 99.0
51 -1.0 -1.0 9.0 351.0 53.0
52 -1.0 -1.0 19.0 241.0 27.0
53 -1.0 -1.0 19.0 65.0 76.0
54 -1.0 -1.0 8.0 355.0 44.0
55 -1.0 -1.0 7.0 207.0 71.0
56 -1.0 -1.0 19.0 265.0 56.0
57 -1.0 -1.0 14.0 347.0 36.0
58 -1.0 -1.0 19.0 284.0 39.0
59 -1.0 -1.0 4.0 378.0 94.0
60 -1.0 -1.0 9.0 228.0 22.0
61 -1.0 -1.0 6.0 79.0 33.0
62 -1.0 -1.0 4.0 19.0 62.0
63 -1.0 -1.0 17.0 162.0 20.0
64 -1.0 -1.0 20.0 171.0 49.0
65 -1.0 -1.0 15.0 32.0 92.0
66 -1.0 -1.0 13.0 188.0 73.0
67 -1.0 -1.0 18.0 152.0 70.0
68 -1.0 -1.0 11.0 386.0 49.0
69 -1.0 -1.0 17.0 324.0 60.0
70 -1.0 -1.0 10.0 239.0 96.0
71 -1.0 -1.0 8.0 85.0 98.0
72 -1.0 -1.0 20.0 21.0 61.0
73 -1.0 -1.0 16.0 196.0 39.0
74 -1.0 -1.0 11.0 399.0 62.0
75 -1.0 -1.0 17.0 222.0 29.0
76 -1.0 -1.0 4.0 397.0 56.0
77 -1.0 -1.0 13.0 354.0 27.0
78 -1.0 -1.0 8.0 232.0 79.0
79 -1.0 -1.0 15.0 368.0 42.0
80 -1.0 -1.0 7.0 274.0 75.0
81 -1.0 -1.0 11.0 78.0 89.0
82 -1.0 -1.0 20.0 367.0 50.0
83 -1.0 -1.0 15.0 172.0 74.0
84 -1.0 -1.0 15.0 16.0 95.0
85 -1.0 -1.0 9.0 292.0 49.0
86 -1.0 -1.0 5.0 291.0 63.0
87 -1.0 -1.0 17.0 234.0 27.0
88 -1.0 -1.0 8.0 343.0 60.0
89 -1.0 -1.0 17.0 161.0 40.0
90 -1.0 -1.0 17.0 61.0 91.0
91 -1.0 -1.0 14.0 39.0 38.0
92 -1.0 -1.0 13.0 74.0 30.0
93 -1.0 -1.0 4.0 98.0 51.0
94 -1.0 -1.0 4.0 61.0 78.0
95 -1.0 -1.0 18.0 38.0 70.0
96 -1.0 -1.0 4.0 161.0 98.0
97 -1.0 -1.0 20.0 125.0 16.0
98 -1.0 -1.0 10.0 215.0 57.0
99 -1.0 -1.0 10.0 187.0 94.0
100 -1.0 -1.0 12.0 392.0 40.0
101 -1.0 -1.0 7.0 310.0 18.0
102 -1.0 -1.0 13.0 155.0 31.0
103 -1.0 -1.0 9.0 133.0 81.0
104 -1.0 -1.0 11.0 152.0 89.0
105 -1.0 -1.0 20.0 358.0 32.0
106 -1.0 -1.0 9.0 312.0 81.0
107 -1.0 -1.0 18.0 247.0 82.0
108 -1.0 -1.0 7.0 83.0 91.0
109 -1.0 -1.0 9.0 363.0 64.0
110 -1.0 -1.0 12.0 281.0 58.0
111 -1.0 -1.0 8.0 72.0 36.0
112 -1.0 -1.0 19.0 171.0 83.0
113 -1.0 -1.0 11.0 95.0 89.0
114 -1.0 -1.0 5.0 135.0 28.0
115 -1.0 -1.0 15.0 322.0 18.0
116 -1.0 -1.0 13.0 232.0 79.0
117 -1.0 -1.0 17.0 38.0 33.0
118 -1.0 -1.0 6.0 38.0 80.0
119 -1.0 -1.0 8.0 88.0 88.0
120 -1.0 -1.0 15.0 60.0 35.0
121 -1.0 -1.0 9.0 400.0 47.0
122 -1.0 -1.0 7.0 136.0 49.0
123 -1.0 -1.0 17.0 366.0 20.0
124 -1.0 -1.0 15.0 352.0 53.0
125 -1.0 -1.0 6.0 345.0 18.0
126 -1.0 -1.0 17.0 175.0 29.0
127 -1.0 -1.0 8.0 331.0 38.0
128 -1.0 -1.0 5.0 113.0 46.0
129 -1.0 -1.0 14.0 397.0 72.0
130 -1.0 -1.0 9.0 100.0 85.0
131 -1.0 -1.0 19.0 60.0 95.0
132 -1.0 -1.0 13.0 349.0 19.0
133 -1.0 -1.0 10.0 274.0 85.0
134 -1.0 -1.0 5.0 187.0 43.0
135 -1.0 -1.0 6.0 206.0 76.0
136 -1.0 -1.0 14.0 345.0 44.0
137 -1.0 -1.0 20.0 390.0 52.0
138 -1.0 -1.0 6.0 80.0 63.0
139 -1.0 -1.0 11.0 339.0 71.0
140 -1.0 -1.0 11.0 143.0 95.0
141 -1.0 -1.0 4.0 232.0 57.0
142 -1.0 -1.0 4.0 265.0 33.0
143 -1.0 -1.0 6.0 268.0 88.0
144 -1.0 -1.0 5.0 398.0 18.0
145 -1.0 -1.0 20.0 129.0 85.0
146 -1.0 -1.0 10.0 259.0 65.0
147 -1.0 -1.0 14.0 55.0 54.0
148 -1.0 -1.0 9.0 181.0 28.0
149 -1.0 -1.0 8.0 361.0 65.0
150 -1.0 -1.0 18.0 398.0 63.0
151 -1.0 -1.0 7.0 117.0 75.0
152 -1.0 -1.0 7.0 316.0 31.0
153 -1.0 -1.0 8.0 359.0 30.0
