600
0 -1.0 -1.0 7.0 231.0 90.0
1 -1.0 -1.0 7.0 88.0 77.0
2 -1.0 -1.0 13.0 383.0 97.0
3 -1.0 -1.0 20.0 59.0 90.0
4 -1.0 -1.0 13.0 314.0 21.0
5 -1.0 -1.0 5.0 236.0 83.0
6 -1.0 -1.0 5.0 271.0 39.0
7 -1.0 -1.0 13.0 48.0 49.0
8 -1.0 -1.0 14.0 269.0 50.0
9 -1.0 -1.0 12.0 216.0 64.0
10 -1.0 -1.0 9.0 152.0 50.0
11 -1.0 -1.0 16.0 360.0 64.0
12 -1.0 -1.0 19.0 164.0 58.0
13 -1.0 -1.0 17.0 215.0 74.0
14 -1.0 -1.0 12.0 58.0 68.0
15 -1.0 -1.0 10.0 363.0 87.0
16 -1.0 -1.0 15.0 73.0 54.0
17 -1.0 -1.0 20.0 277.0 72.0
18 -1.0 -1.0 7.0 390.0 48.0
19 -1.0 -1.0 9.0 370.0 85.0
20 -1.0 -1.0 13.0 79.0 24.0
21 -1.0 -1.0 4.0 375.0 61.0
22 -1.0 -1.0 9.0 264.0 78.0
23 -1.0 -1.0 14.0 353.0 16.0
24 -1.0 -1.0 9.0 113.0 18.0
25 -1.0 -1.0 16.0 22.0 40.0
26 -1.0 -1.0 16.0 378.0 28.0
27 -1.0 -1.0 12.0 17.0 24.0
28 -1.0 -1.0 4.0 84.0 18.0
29 -1.0 -1.0 19.0 391.0 50.0
30 -1.0 -1.0 6.0 310.0 71.0
31 -1.0 -1.0 17.0 294.0 38.0
32 -1.0 -1.0 9.0 212.0 85.0
33 -1.0 -1.0 20.0 345.0 75.0
34 -1.0 -1.0 7.0 29.0 98.0
35 -1.0 -1.0 4.0 234.0 94.0
36 -1.0 -1.0 16.0 253.0 79.0
37 -1.0 -1.0 4.0 127.0 78.0
38 -1.0 -1.0 7.0 87.0 36.0
39 -1.0 -1.0 8.0 371.0 28.0
40 -1.0 -1.0 12.0 285.0 34.0
41 -1.0 -1.0 13.0 263.0 63.0
42 -1.0 -1.0 9.0 170.0 76.0
43 -1.0 -1.0 5.0 126.0 49.0
44 -1.0 -1.0 19.0 106.0 65.0
45 -1.0 -1.0 5.0 207.0 74.0
46 -1.0 -1.0 13.0 69.0 92.0
47 -1.0 -1.0 5.0 364.0 22.0
48 -1.0 -1.0 17.0 84.0 91.0
49 -1.0 -1.0 17.0 389.0 99.0
50 -1.0 -1.0 7.0 193.0 27.0
51 -1.0 -1.0 8.0 328.0 64.0
52 -1.0 -1.0 13.0 288.0 50.0
53 -1.0 -1.0 10.0 103.0 85.0
54 -1.0 -1.0 10.0 265.0 73.0
55 -1.0 -1.0 14.0 69.0 24.0
56 -1.0 -1.0 17.0 298.0 46.0
57 -1.0 -1.0 17.0 65.0 27.0
58 -1.0 -1.0 13.0 28.0 69.0
59 -1.0 -1.0 10.0 209.0 89.0
60 -1.0 -1.0 9.0 376.0 22.0
61 -1.0 -1.0 18.0 116.0 52.0
62 -1.0 -1.0 17.0 53.0 17.0
63 -1.0 -1.0 13.0 43.0 60.0
64 -1.0 -1.0 5.0 344.0 81.0
65 -1.0 -1.0 13.0 274.0 59.0
66 -1.0 -1.0 6.0 334.0 25.0
67 -1.0 -1.0 17.0 277.0 39.0
68 -1.0 -1.0 13.0 37.0 46.0
