600
0 -1.0 -1.0 67.0 67.0 14.0
1 -1.0 -1.0 85.0 67.0 16.0
2 -1.0 -1.0 4.0 78.0 15.0
3 -1.0 -1.0 6.0 83.0 17.0
4 -1.0 -1.0 82.0 47.0 5.0
5 -1.0 -1.0 29.0 67.0 14.0
6 -1.0 -1.0 61.0 13.0 16.0
7 -1.0 -1.0 19.0 77.0 7.0
8 -1.0 -1.0 18.0 69.0 10.0
9 -1.0 -1.0 56.0 16.0 4.0
10 -1.0 -1.0 72.0 11.0 15.0
11 -1.0 -1.0 41.0 73.0 17.0
12 -1.0 -1.0 13.0 29.0 12.0
13 -1.0 -1.0 19.0 83.0 8.0
14 -1.0 -1.0 20.0 2.0 18.0
15 -1.0 -1.0 28.0 6.0 12.0
16 -1.0 -1.0 31.0 88.0 13.0
17 -1.0 -1.0 99.0 96.0 15.0
18 -1.0 -1.0 76.0 73.0 6.0
19 -1.0 -1.0 60.0 14.0 9.0
20 -1.0 -1.0 48.0 5.0 19.0
21 -1.0 -1.0 70.0 56.0 9.0
22 -1.0 -1.0 52.0 67.0 5.0
23 -1.0 -1.0 1.0 68.0 4.0
24 -1.0 -1.0 22.0 61.0 14.0
25 -1.0 -1.0 99.0 54.0 15.0
26 -1.0 -1.0 86.0 92.0 5.0
27 -1.0 -1.0 84.0 22.0 10.0
28 -1.0 -1.0 19.0 80.0 11.0
29 -1.0 -1.0 29.0 71.0 8.0
30 -1.0 -1.0 87.0 88.0 18.0
31 -1.0 -1.0 52.0 17.0 9.0
32 -1.0 -1.0 2.0 41.0 17.0
33 -1.0 -1.0 48.0 68.0 7.0
34 -1.0 -1.0 2.0 7.0 10.0
35 -1.0 -1.0 45.0 47.0 12.0
36 -1.0 -1.0 59.0 85.0 9.0
37 -1.0 -1.0 30.0 94.0 11.0
38 -1.0 -1.0 76.0 11.0 11.0
39 -1.0 -1.0 1.0 52.0 15.0
40 -1.0 -1.0 58.0 19.0 12.0
41 -1.0 -1.0 71.0 15.0 8.0
42 -1.0 -1.0 96.0 29.0 11.0
43 -1.0 -1.0 81.0 43.0 12.0
44 -1.0 -1.0 94.0 27.0 7.0
45 -1.0 -1.0 94.0 80.0 19.0
46 -1.0 -1.0 84.0 91.0 5.0
47 -1.0 -1.0 48.0 30.0 9.0
48 -1.0 -1.0 15.0 73.0 10.0
49 -1.0 -1.0 42.0 37.0 5.0
50 -1.0 -1.0 7.0 33.0 11.0
51 -1.0 -1.0 16.0 82.0 6.0
52 -1.0 -1.0 27.0 69.0 9.0
53 -1.0 -1.0 65.0 5.0 13.0
54 -1.0 -1.0 1.0 74.0 10.0
