726
0 -1.0 -1.0 7.0 105.0 23.0
1 -1.0 -1.0 6.0 141.0 66.0
2 -1.0 -1.0 20.0 358.0 38.0
3 -1.0 -1.0 8.0 292.0 93.0
4 -1.0 -1.0 20.0 150.0 80.0
5 -1.0 -1.0 7.0 60.0 77.0
6 -1.0 -1.0 20.0 75.0 46.0
7 -1.0 -1.0 11.0 311.0 82.0
8 -1.0 -1.0 19.0 267.0 91.0
9 -1.0 -1.0 5.0 136.0 45.0
10 -1.0 -1.0 6.0 300.0 92.0
11 -1.0 -1.0 13.0 377.0 16.0
12 -1.0 -1.0 11.0 256.0 32.0
13 -1.0 -1.0 19.0 276.0 97.0
14 -1.0 -1.0 8.0 366.0 88.0
15 -1.0 -1.0 14.0 323.0 69.0
16 -1.0 -1.0 18.0 386.0 78.0
17 -1.0 -1.0 8.0 146.0 74.0
18 -1.0 -1.0 13.0 90.0 76.0
19 -1.0 -1.0 17.0 75.0 37.0
20 -1.0 -1.0 12.0 99.0 17.0
21 -1.0 -1.0 11.0 146.0 71.0
22 -1.0 -1.0 7.0 110.0 38.0
23 -1.0 -1.0 5.0 52.0 60.0
24 -1.0 -1.0 17.0 368.0 41.0
25 -1.0 -1.0 5.0 133.0 92.0
26 -1.0 -1.0 4.0 227.0 19.0
27 -1.0 -1.0 11.0 370.0 72.0
28 -1.0 -1.0 9.0 312.0 52.0
29 -1.0 -1.0 12.0 381.0 26.0
30 -1.0 -1.0 5.0 337.0 81.0
31 -1.0 -1.0 20.0 363.0 64.0
32 -1.0 -1.0 8.0 26.0 40.0
33 -1.0 -1.0 12.0 361.0 40.0
34 -1.0 -1.0 11.0 106.0 59.0
35 -1.0 -1.0 11.0 284.0 56.0
36 -1.0 -1.0 4.0 50.0 53.0
37 -1.0 -1.0 10.0 225.0 16.0
38 -1.0 -1.0 17.0 282.0 18.0
39 -1.0 -1.0 11.0 353.0 43.0
40 -1.0 -1.0 11.0 169.0 53.0
41 -1.0 -1.0 7.0 84.0 55.0
42 -1.0 -1.0 4.0 279.0 52.0
43 -1.0 -1.0 5.0 225.0 15.0
44 -1.0 -1.0 10.0 122.0 53.0
45 -1.0 -1.0 17.0 387.0 89.0
46 -1.0 -1.0 15.0 260.0 65.0
47 -1.0 -1.0 17.0 254.0 39.0
48 -1.0 -1.0 19.0 339.0 85.0
49 -1.0 -1.0 17.0 124.0 98.0
50 -1.0 -1.0 16.0 174.0 53.0
51 -1.0 -1.0 12.0 163.0 56.0
52 -1.0 -1.0 8.0 248.0 27.0
53 -1.0 -1.0 8.0 330.0 76.0
54 -1.0 -1.0 14.0 90.0 25.0
55 -1.0 -1.0 18.0 223.0 15.0
56 -1.0 -1.0 13.0 361.0 93.0
57 -1.0 -1.0 14.0 81.0 95.0
58 -1.0 -1.0 8.0 93.0 35.0
59 -1.0 -1.0 17.0 314.0 43.0
60 -1.0 -1.0 13.0 173.0 41.0
61 -1.0 -1.0 8.0 147.0 92.0
62 -1.0 -1.0 17.0 67.0 69.0
63 -1.0 -1.0 4.0 217.0 84.0
64 -1.0 -1.0 20.0 103.0 49.0
65 -1.0 -1.0 15.0 369.0 35.0
66 -1.0 -1.0 6.0 194.0 57.0
67 -1.0 -1.0 9.0 208.0 56.0
68 -1.0 -1.0 17.0 111.0 25.0
69 -1.0 -1.0 12.0 38.0 40.0
70 -1.0 -1.0 20.0 378.0 39.0
71 -1.0 -1.0 17.0 21.0 16.0
72 -1.0 -1.0 6.0 77.0 32.0
73 -1.0 -1.0 14.0 330.0 90.0
74 -1.0 -1.0 14.0 243.0 66.0
75 -1.0 -1.0 13.0 98.0 96.0
76 -1.0 -1.0 16.0 88.0 53.0
77 -1.0 -1.0 13.0 27.0 27.0
78 -1.0 -1.0 14.0 320.0 96.0
79 -1.0 -1.0 12.0 256.0 25.0
80 -1.0 -1.0 8.0 46.0 85.0
81 -1.0 -1.0 15.0 384.0 93.0
82 -1.0 -1.0 11.0 162.0 73.0
83 -1.0 -1.0 12.0 135.0 45.0
84 -1.0 -1.0 19.0 318.0 40.0
85 -1.0 -1.0 19.0 245.0 34.0
86 -1.0 -1.0 19.0 302.0 56.0
87 -1.0 -1.0 16.0 338.0 74.0
88 -1.0 -1.0 9.0 348.0 55.0
89 -1.0 -1.0 18.0 331.0 93.0
90 -1.0 -1.0 15.0 129.0 20.0
91 -1.0 -1.0 13.0 186.0 64.0
92 -1.0 -1.0 11.0 183.0 76.0
93 -1.0 -1.0 13.0 65.0 63.0
94 -1.0 -1.0 20.0 357.0 87.0
95 -1.0 -1.0 7.0 374.0 60.0
96 -1.0 -1.0 9.0 21.0 60.0
97 -1.0 -1.0 5.0 47.0 78.0
98 -1.0 -1.0 19.0 329.0 35.0
99 -1.0 -1.0 4.0 69.0 57.0
100 -1.0 -1.0 12.0 335.0 20.0
101 -1.0 -1.0 8.0 133.0 65.0
102 -1.0 -1.0 15.0 237.0 43.0
103 -1.0 -1.0 10.0 64.0 57.0
104 -1.0 -1.0 17.0 384.0 35.0
105 -1.0 -1.0 18.0 24.0 69.0
106 -1.0 -1.0 12.0 332.0 87.0
107 -1.0 -1.0 17.0 219.0 68.0
108 -1.0 -1.0 10.0 86.0 51.0
109 -1.0 -1.0 9.0 337.0 98.0
110 -1.0 -1.0 10.0 60.0 58.0
111 -1.0 -1.0 19.0 152.0 74.0
112 -1.0 -1.0 4.0 173.0 34.0
113 -1.0 -1.0 4.0 165.0 84.0
114 -1.0 -1.0 14.0 85.0 40.0
115 -1.0 -1.0 13.0 340.0 25.0
116 -1.0 -1.0 15.0 42.0 22.0
117 -1.0 -1.0 15.0 232.0 85.0
118 -1.0 -1.0 12.0 286.0 46.0
119 -1.0 -1.0 19.0 386.0 53.0
120 -1.0 -1.0 10.0 339.0 18.0
121 -1.0 -1.0 16.0 187.0 37.0
122 -1.0 -1.0 15.0 104.0 80.0
123 -1.0 -1.0 5.0 18.0 56.0
124 -1.0 -1.0 12.0 361.0 45.0
125 -1.0 -1.0 13.0 63.0 21.0
126 -1.0 -1.0 8.0 335.0 65.0
127 -1.0 -1.0 12.0 90.0 78.0
128 -1.0 -1.0 9.0 59.0 45.0
129 -1.0 -1.0 19.0 100.0 67.0
130 -1.0 -1.0 16.0 313.0 67.0
131 -1.0 -1.0 15.0 147.0 46.0
132 -1.0 -1.0 13.0 27.0 54.0
133 -1.0 -1.0 17.0 400.0 72.0
134 -1.0 -1.0 14.0 342.0 43.0
135 -1.0 -1.0 7.0 29.0 58.0
136 -1.0 -1.0 10.0 371.0 80.0
137 -1.0 -1.0 19.0 59.0 94.0
138 -1.0 -1.0 17.0 268.0 38.0
139 -1.0 -1.0 10.0 379.0 97.0
140 -1.0 -1.0 9.0 18.0 36.0
141 -1.0 -1.0 4.0 304.0 37.0
142 -1.0 -1.0 7.0 76.0 76.0
143 -1.0 -1.0 5.0 261.0 20.0
144 -1.0 -1.0 15.0 123.0 41.0
145 -1.0 -1.0 13.0 256.0 58.0
146 -1.0 -1.0 12.0 323.0 78.0
147 -1.0 -1.0 4.0 189.0 57.0
148 -1.0 -1.0 20.0 315.0 90.0
149 -1.0 -1.0 15.0 251.0 33.0
150 -1.0 -1.0 11.0 195.0 24.0
151 -1.0 -1.0 20.0 252.0 100.0
152 -1.0 -1.0 11.0 180.0 30.0
153 -1.0 -1.0 9.0 196.0 42.0
154 -1.0 -1.0 4.0 285.0 61.0
155 -1.0 -1.0 20.0 89.0 47.0
156 -1.0 -1.0 14.0 168.0 33.0
157 -1.0 -1.0 12.0 151.0 82.0
158 -1.0 -1.0 6.0 24.0 65.0
159 -1.0 -1.0 11.0 395.0 52.0
160 -1.0 -1.0 19.0 338.0 38.0
161 -1.0 -1.0 17.0 163.0 40.0
162 -1.0 -1.0 20.0 31.0 15.0
163 -1.0 -1.0 6.0 120.0 64.0
164 -1.0 -1.0 18.0 40.0 91.0
165 -1.0 -1.0 9.0 231.0 52.0
166 -1.0 -1.0 6.0 276.0 85.0
167 -1.0 -1.0 4.0 74.0 61.0
