486
0 -1.0 -1.0 14.0 283.0 29.0
1 -1.0 -1.0 16.0 84.0 22.0
2 -1.0 -1.0 5.0 399.0 58.0
3 -1.0 -1.0 6.0 156.0 80.0
4 -1.0 -1.0 16.0 96.0 90.0
5 -1.0 -1.0 18.0 80.0 86.0
6 -1.0 -1.0 19.0 20.0 78.0
7 -1.0 -1.0 4.0 287.0 54.0
8 -1.0 -1.0 7.0 195.0 51.0
9 -1.0 -1.0 5.0 233.0 89.0
10 -1.0 -1.0 18.0 252.0 39.0
11 -1.0 -1.0 15.0 287.0 24.0
12 -1.0 -1.0 12.0 242.0 51.0
13 -1.0 -1.0 9.0 208.0 31.0
14 -1.0 -1.0 20.0 26.0 63.0
15 -1.0 -1.0 19.0 249.0 84.0
16 -1.0 -1.0 11.0 196.0 51.0
17 -1.0 -1.0 12.0 121.0 66.0
18 -1.0 -1.0 14.0 338.0 20.0
19 -1.0 -1.0 18.0 264.0 28.0
20 -1.0 -1.0 8.0 338.0 40.0
21 -1.0 -1.0 14.0 78.0 48.0
22 -1.0 -1.0 8.0 197.0 71.0
23 -1.0 -1.0 16.0 39.0 78.0
24 -1.0 -1.0 11.0 111.0 88.0
25 -1.0 -1.0 5.0 359.0 25.0
26 -1.0 -1.0 11.0 76.0 90.0
27 -1.0 -1.0 5.0 380.0 88.0
28 -1.0 -1.0 14.0 134.0 78.0
29 -1.0 -1.0 12.0 97.0 98.0
30 -1.0 -1.0 18.0 30.0 16.0
31 -1.0 -1.0 4.0 171.0 35.0
32 -1.0 -1.0 15.0 307.0 18.0
33 -1.0 -1.0 11.0 155.0 44.0
34 -1.0 -1.0 5.0 291.0 20.0
35 -1.0 -1.0 8.0 357.0 74.0
36 -1.0 -1.0 8.0 33.0 95.0
37 -1.0 -1.0 19.0 368.0 53.0
38 -1.0 -1.0 13.0 46.0 26.0
39 -1.0 -1.0 12.0 56.0 22.0
40 -1.0 -1.0 15.0 234.0 55.0
41 -1.0 -1.0 16.0 396.0 17.0
42 -1.0 -1.0 17.0 354.0 55.0
43 -1.0 -1.0 6.0 139.0 25.0
44 -1.0 -1.0 9.0 303.0 48.0
45 -1.0 -1.0 6.0 210.0 48.0
46 -1.0 -1.0 16.0 235.0 75.0
47 -1.0 -1.0 16.0 132.0 37.0
48 -1.0 -1.0 12.0 137.0 95.0
49 -1.0 -1.0 7.0 330.0 76.0
50 -1.0 -1.0 17.0 381.0 23.0
51 -1.0 -1.0 18.0 28.0 51.0
52 -1.0 -1.0 13.0 395.0 93.0
53 -1.0 -1.0 19.0 317.0 38.0
54 -1.0 -1.0 13.0 386.0 64.0
55 -1.0 -1.0 8.0 280.0 85.0
56 -1.0 -1.0 13.0 275.0 34.0
57 -1.0 -1.0 10.0 178.0 70.0
58 -1.0 -1.0 14.0 34.0 17.0
59 -1.0 -1.0 16.0 60.0 36.0
60 -1.0 -1.0 17.0 110.0 18.0
61 -1.0 -1.0 5.0 305.0 37.0
62 -1.0 -1.0 14.0 308.0 15.0
63 -1.0 -1.0 4.0 290.0 62.0
64 -1.0 -1.0 20.0 285.0 43.0
65 -1.0 -1.0 4.0 211.0 16.0
66 -1.0 -1.0 16.0 121.0 61.0
67 -1.0 -1.0 17.0 265.0 98.0
68 -1.0 -1.0 18.0 281.0 19.0
69 -1.0 -1.0 13.0 186.0 62.0
70 -1.0 -1.0 19.0 136.0 59.0
71 -1.0 -1.0 10.0 158.0 64.0
72 -1.0 -1.0 19.0 103.0 44.0
73 -1.0 -1.0 6.0 331.0 24.0
74 -1.0 -1.0 4.0 263.0 80.0
75 -1.0 -1.0 16.0 207.0 66.0
76 -1.0 -1.0 12.0 308.0 52.0
77 -1.0 -1.0 17.0 71.0 89.0
78 -1.0 -1.0 5.0 224.0 97.0
79 -1.0 -1.0 15.0 203.0 73.0
80 -1.0 -1.0 7.0 45.0 31.0
81 -1.0 -1.0 12.0 197.0 57.0
82 -1.0 -1.0 10.0 299.0 65.0
83 -1.0 -1.0 5.0 224.0 59.0
84 -1.0 -1.0 11.0 246.0 39.0
85 -1.0 -1.0 6.0 311.0 96.0
86 -1.0 -1.0 5.0 295.0 95.0
87 -1.0 -1.0 4.0 263.0 39.0
88 -1.0 -1.0 9.0 199.0 26.0
89 -1.0 -1.0 6.0 206.0 44.0
90 -1.0 -1.0 14.0 204.0 77.0
91 -1.0 -1.0 11.0 71.0 58.0
92 -1.0 -1.0 6.0 101.0 51.0
93 -1.0 -1.0 17.0 79.0 72.0
94 -1.0 -1.0 20.0 341.0 18.0
95 -1.0 -1.0 7.0 123.0 16.0
96 -1.0 -1.0 7.0 289.0 61.0
97 -1.0 -1.0 20.0 130.0 57.0
98 -1.0 -1.0 11.0 272.0 41.0
99 -1.0 -1.0 4.0 307.0 77.0
100 -1.0 -1.0 20.0 200.0 88.0
101 -1.0 -1.0 10.0 340.0 35.0
102 -1.0 -1.0 8.0 352.0 54.0
103 -1.0 -1.0 7.0 320.0 28.0
104 -1.0 -1.0 4.0 265.0 39.0
105 -1.0 -1.0 10.0 71.0 93.0
106 -1.0 -1.0 20.0 256.0 97.0
107 -1.0 -1.0 9.0 76.0 17.0
108 -1.0 -1.0 7.0 389.0 98.0
109 -1.0 -1.0 11.0 77.0 24.0
110 -1.0 -1.0 8.0 280.0 71.0
111 -1.0 -1.0 20.0 195.0 17.0
112 -1.0 -1.0 9.0 246.0 60.0
113 -1.0 -1.0 19.0 309.0 82.0
114 -1.0 -1.0 18.0 42.0 75.0
115 -1.0 -1.0 17.0 122.0 47.0
